"[1, 1, 1, 1, 1, 1]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -3, -6, -6, -3, -5, 0, 0, 0, 0, 0, 0, 0, 0, -5, -2, 0, -3, 3, 0, 2, 5, 0, 0, 0, 0, 0, 0, 6, 0, 3, 3, 0, 6, 0, 0, 0, 0, 0, 0, -3, 2, -2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
"[1, 1, 1, 0, 0, 0]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
"[1, 1, 2, 0, 0, 0]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -480, 0, 0, 144, 288, 0, 0, 0, 720, 0, 0, 10080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -144, 144, 0, 0, 0, -1152, 0, 0, -1440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 720, 0, 0, 1440, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10080, 0, 0)"
"[1, 1, 3, 1, 1, 1]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -520, -312, -624, -432, 480, 320, 400, 2160, -120, 9240, 3360, 0, 0, 0, -520, -208, 0, -24, 1200, 672, -160, 2720, 360, 11760, 8160, 0, 0, 0, 624, 192, 1200, 528, 0, 3024, 2640, 6480, 8160, 0, 0, 0, 480, 160, 160, 2880, 2640, -3840, 0, 0, 0, 0, -400, 1760, 360, -11400, -8160, 0, 0, 0, -120, -9360, -8160, 0, 0, 0, -3360, 0, 0)"
"[2, 2, 2, 2, 2, 2]","(0, 53760, 30720, 7680, 0, -7680, -30720, -53760, 0, 0, 0, 26880, 26880, 15360, 15360, 3840, 3840, 0, 0, -3840, -3840, -15360, -15360, -26880, -26880, 0, 0, 53760, 26880, 11520, 0, 0, 5440, 4800, 9600, 9600, 4800, 5440, 0, 0, 11520, 26880, 53760, -30720, -15360, -11520, 5440, 640, 0, 4800, -4800, 0, -640, -5440, 11520, 15360, 30720, 7680, 3840, 3840, -9600, 0, -4800, -4800, 0, -9600, 3840, 3840, 7680, 0, 0, -3840, 4800, -640, 640, -4800, 3840, 0, 0, -7680, -3840, 11520, 0, 0, 11520, -3840, -7680, 30720, 15360, -11520, 11520, -15360, -30720, -53760, -26880, -26880, -53760, 0, 0)"
"[1, 3, 3, 2, 0, 0]","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -161280, -80640, -149760, 0, -76800, 36160, -134976, -94848, -94848, -134976, 36160, -76800, 0, -149760, -80640, -161280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207360, -580800, 169536, -181632, -124032, -193152, -193152, -124032, -181632, 169536, -580800, 207360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1334400, 1984320, 292800, 663040, 663040, 292800, 1984320, 1334400, 0, 0, 0, 0, 0, 0, -14259840, -12969600, -12969600, -14259840, 0, 0)"
"[2, 2, 2, 0, 0, 0]","(0, 0, 0, 291840, 0, -291840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64000, 0, 0, -125952, -125952, 0, 0, 64000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 291840, 0, 0, 125952, 0, 0, 0, 0, 125952, 0, 0, 291840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -291840, 0, 0, -64000, -64000, 0, 0, -291840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
