"[1, 1, 1, 1, 1, 1]","(0, 0, 0, 0, 438300550283902927246120, 547875687854878659057650, 0, -547875687854878659057650, -438300550283902927246120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219150275141951463623060, 219150275141951463623060, 273937843927439329528825, 273937843927439329528825, 0, 0, -273937843927439329528825, -273937843927439329528825, -219150275141951463623060, -219150275141951463623060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129478221064819164882075, 121516987667281791653857, 243033975334563583307714, -70337912151559688978003, 53584737695565944829128, -319758166364735801053100, -259226838133101563819375, -259226838133101563819375, -319758166364735801053100, 53584737695565944829128, -70337912151559688978003, 243033975334563583307714, 121516987667281791653857, 129478221064819164882075, 0, 0, 0, 0, 0, 0, 0, 0, 129478221064819164882075, 7961233397537373228218, 0, -266359490383671317916071, -263953828203827475762797, -271728999886863387298916, -335120321502354783872322, 60531328231634237233725, -60531328231634237233725, 335120321502354783872322, 271728999886863387298916, 263953828203827475762797, 266359490383671317916071, 0, -7961233397537373228218, -129478221064819164882075, 0, 0, 0, 0, 0, -219150275141951463623060, -243033975334563583307714, -313371887486123272285717, -263953828203827475762797, 7775171683035911536119, 0, 374240676728614144398627, 345405009304725605451605, 345405009304725605451605, 374240676728614144398627, 0, 7775171683035911536119, -263953828203827475762797, -313371887486123272285717, -243033975334563583307714, -219150275141951463623060, 0, 0, -438300550283902927246120, -219150275141951463623060, 54787568785487865905765, 53584737695565944829128, 373342904060301745882228, 335120321502354783872322, 395651649733989021106047, 345405009304725605451605, 0, 0, -345405009304725605451605, -395651649733989021106047, -335120321502354783872322, -373342904060301745882228, -53584737695565944829128, -54787568785487865905765, 219150275141951463623060, 438300550283902927246120, 547875687854878659057650, 273937843927439329528825, 273937843927439329528825, 259226838133101563819375, 0, -60531328231634237233725, -395651649733989021106047, -374240676728614144398627, -374240676728614144398627, -395651649733989021106047, -60531328231634237233725, 0, 259226838133101563819375, 273937843927439329528825, 273937843927439329528825, 547875687854878659057650, 0, 0, -273937843927439329528825, -319758166364735801053100, -373342904060301745882228, -271728999886863387298916, -7775171683035911536119, 7775171683035911536119, 271728999886863387298916, 373342904060301745882228, 319758166364735801053100, 273937843927439329528825, 0, 0, -547875687854878659057650, -273937843927439329528825, -54787568785487865905765, 70337912151559688978003, 313371887486123272285717, 266359490383671317916071, 266359490383671317916071, 313371887486123272285717, 70337912151559688978003, -54787568785487865905765, -273937843927439329528825, -547875687854878659057650, 438300550283902927246120, 219150275141951463623060, 219150275141951463623060, 121516987667281791653857, -7961233397537373228218, 7961233397537373228218, -121516987667281791653857, -219150275141951463623060, -219150275141951463623060, -438300550283902927246120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
"[1, 1, 1, 0, 0, 0]","(0, 0, 0, 7889409905110252690430160, 0, -8766011005678058544922400, 0, 8766011005678058544922400, 0, -7889409905110252690430160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3414018691729061338004184, 0, 0, 7191398769873792582965528, 4161613409967710554994816, 0, 0, -4556897313155608955265180, -4556897313155608955265180, 0, 0, 4161613409967710554994816, 7191398769873792582965528, 0, 0, -3414018691729061338004184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7889409905110252690430160, 0, 0, -7191398769873792582965528, -3029785359906082027970712, 0, 0, 0, -1105269894399807771389740, 0, 0, -1105269894399807771389740, 0, 0, 0, -3029785359906082027970712, -7191398769873792582965528, 0, 0, 7889409905110252690430160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8766011005678058544922400, 0, 0, 4556897313155608955265180, 0, 0, 0, 1105269894399807771389740, 1105269894399807771389740, 0, 0, 0, 4556897313155608955265180, 0, 0, -8766011005678058544922400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8766011005678058544922400, 0, 0, -4161613409967710554994816, 3029785359906082027970712, 0, 0, 3029785359906082027970712, -4161613409967710554994816, 0, 0, 8766011005678058544922400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7889409905110252690430160, 0, 0, 3414018691729061338004184, 3414018691729061338004184, 0, 0, -7889409905110252690430160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
"[1, 1, 2, 0, 0, 0]","(0, 0, 0, -94672918861323032285161920, 0, 157788198102205053808603200, 0, -184086231119239229443370400, 0, 284018756583969096855485760, 0, -1735670179124255591894635200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40968224300748736056050208, 0, 0, -73535830319448230642683056, -54544551132216757629592800, 0, 0, 114126179952482622665544720, 54265318941320355767521440, 0, 0, 4820649707958748433110080, 259121070451066304558649600, 0, 0, 360811907095595111509093056, -617305261995271683941711760, 0, 0, 3202267627146366580978297440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -94672918861323032285161920, 0, 0, 73535830319448230642683056, 18991279187231473013090256, 0, 0, 0, 53575809880626914743379088, 0, 0, -328220679295961588128976064, -257543001053225814043439424, 0, 0, 298268826559316732084924688, 780189928037123165892236928, 0, 0, -1717600163981149052254148256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157788198102205053808603200, 0, 0, -114126179952482622665544720, -59860861011162266898023280, 0, 0, 328220679295961588128976064, 70677678242735774085536640, 0, 0, 0, -595721081163349427531433600, 0, 0, 1942984562544958679167039200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -184086231119239229443370400, 0, 0, -4820649707958748433110080, 254300420743107556125539520, 0, 0, -298268826559316732084924688, 481921101477806433807312240, 0, 0, -1942984562544958679167039200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 284018756583969096855485760, 0, 0, -360811907095595111509093056, -978117169090866795450804816, 0, 0, 1717600163981149052254148256, 0, 0, 0, 0, 0, 0, -1735670179124255591894635200, 0, 0, -3202267627146366580978297440, 0, 0)"
"[1, 1, 3, 1, 1, 1]","(0, 0, 0, 0, 45583257229525904433596480, 74511093548263497631840400, -78894099051102526904301600, -328725412712927195434590000, -115711345274950372792975680, 852056269751907290566457280, 1314901650851708781738360000, -9256907621996029823438054400, -104140210747455335513678112000, 0, 0, 0, 0, 0, 0, 0, 0, 22791628614762952216798240, 22791628614762952216798240, 37255546774131748815920200, 37255546774131748815920200, -39447049525551263452150800, -39447049525551263452150800, -164362706356463597717295000, -164362706356463597717295000, -57855672637475186396487840, -57855672637475186396487840, 426028134875953645283228640, 426028134875953645283228640, 657450825425854390869180000, 657450825425854390869180000, -4628453810998014911719027200, -4628453810998014911719027200, -52070105373727667756839056000, -52070105373727667756839056000, 0, 0, 0, 0, 0, 13465734990741193147735800, 12637766717397306332001128, 25275533434794612664002256, 7978662319657144983931752, 4996955339643653413813888, -41246634116606362405424240, -165183376692880057340963240, -82611381203960172560768760, -305414340282591970820863520, -1916186647697506058575888, 164069109093034735203195832, 217087042874573589605534544, 1369308641236446672049496544, 290545594214011063699486848, -276386636136418190690502768, -2240115602314662019232247600, -4438365349644453991724169000, -12761424986382783545828483160, -28943621426489258011733596320, 0, 0, 0, 13465734990741193147735800, 827968273343886815734672, 0, -9143684727611817379266488, -24763158425022615281385480, -26763833934862610865378576, -147718869531122814230799712, 24027780922720793233289320, -74838435579637310091266440, 116732926098759526090361008, 505521180918123565612227488, 56823809515820312685825128, 1043060112136961153868015408, -339692413690016287034169984, -2058846242402318623868121600, -753862016130909973115527584, -2385179533110272691217459368, 6395034260715605467617518160, -7588912432061077025795673600, 0, 0, -22791628614762952216798240, -25275533434794612664002256, -17296871115137467680070504, -24763158425022615281385480, 2000675509839995583993096, 0, 135610375943560069958254888, 222897131406348046788602072, 177499829696928122252578520, 474870760418916158217692360, -190274371829801711593920432, 392432761396453119116478048, -520123238210900016471860336, -1934469607643953296883482360, -849860622641729489015561264, -4178412577232622824366180160, 2445576360208834935806650656, 1860214845954043305720315360, -45583257229525904433596480, -22791628614762952216798240, 14463918159368796599121960, 4996955339643653413813888, 46243589456250015819238128, 147718869531122814230799712, 171746650453843607464089032, 222897131406348046788602072, 45397301709419924536023552, 0, -510941163337805662400187960, -50062334809326731723520240, -285963851993611029455006480, -977232678177007272022581792, -2663846118399792925166551592, -9285483731781855831792707064, -7872609388122159657851364704, 10054236980080303146720482304, 74511093548263497631840400, 37255546774131748815920200, 76702596299683012268071000, 165183376692880057340963240, 82571995488919884780194480, -74838435579637310091266440, -191571361678396836181627448, -474870760418916158217692360, -665145132248717869811612792, -50062334809326731723520240, 235901517184284297731486240, 0, -3524233219229215087715547400, -13146845894571564968845235640, -9442647714728649665913879960, 11123475735995673361183380720, 78894099051102526904301600, 39447049525551263452150800, -124915656830912334265144200, -305414340282591970820863520, -303498153634894464762287632, -505521180918123565612227488, -448697371402303252926402360, 392432761396453119116478048, 912555999607353135588338384, 977232678177007272022581792, -1686613440222785653143969800, -13146845894571564968845235640, -3704198179842915302931355680, 0, -328725412712927195434590000, -164362706356463597717295000, -106507033718988411320807160, -164069109093034735203195832, 53017933781538854402338712, 1043060112136961153868015408, 1382752525826977440902185392, 1934469607643953296883482360, 1084608985002223807867921096, -9285483731781855831792707064, -1412874343659696173941342360, -11123475735995673361183380720, 115711345274950372792975680, 57855672637475186396487840, 483883807513428831679716480, 1369308641236446672049496544, 1078763047022435608350009696, 2058846242402318623868121600, 1304984226271408650752594016, -4178412577232622824366180160, -6623988937441457760172830816, -10054236980080303146720482304, 852056269751907290566457280, 426028134875953645283228640, -231422690549900745585951360, 276386636136418190690502768, -1963728966178243828541744832, -2385179533110272691217459368, -8780213793825878158834977528, -1860214845954043305720315360, -1314901650851708781738360000, -657450825425854390869180000, -5285904636423869302588207200, -4438365349644453991724169000, 8323059636738329554104314160, 7588912432061077025795673600, -9256907621996029823438054400, -4628453810998014911719027200, 47441651562729652845120028800, 28943621426489258011733596320, 104140210747455335513678112000, 52070105373727667756839056000)"
"[2, 2, 2, 2, 2, 2]","(0, -203270671019911652422868021760, -110570464716778027001611100160, -4656827822356937607581892096, -12716772733767891591941585408, -33472804378420876058170921600, 0, 33472804378420876058170921600, 12716772733767891591941585408, 4656827822356937607581892096, 110570464716778027001611100160, 203270671019911652422868021760, 0, 0, 0, -101635335509955826211434010880, -101635335509955826211434010880, -55285232358389013500805550080, -55285232358389013500805550080, -2328413911178468803790946048, -2328413911178468803790946048, -6358386366883945795970792704, -6358386366883945795970792704, -16736402189210438029085460800, -16736402189210438029085460800, 0, 0, 16736402189210438029085460800, 16736402189210438029085460800, 6358386366883945795970792704, 6358386366883945795970792704, 2328413911178468803790946048, 2328413911178468803790946048, 55285232358389013500805550080, 55285232358389013500805550080, 101635335509955826211434010880, 101635335509955826211434010880, 0, 0, -203270671019911652422868021760, -101635335509955826211434010880, -46350103151566812710628460800, 0, 6606715295643731986386143232, 68266647660479294116381328448, 32205316533961864926544364224, 57803917772279997866702585216, 12649243243211388622393730752, 10067761212889158260758531328, -21227561925763968610656012800, -25756951089011049023905939520, -25756951089011049023905939520, -21227561925763968610656012800, 10067761212889158260758531328, 12649243243211388622393730752, 57803917772279997866702585216, 32205316533961864926544364224, 68266647660479294116381328448, 6606715295643731986386143232, 0, -46350103151566812710628460800, -101635335509955826211434010880, -203270671019911652422868021760, 110570464716778027001611100160, 55285232358389013500805550080, 52956818447210544697014604032, 68266647660479294116381328448, 36061331126517429189836964224, 0, -38959388871974273305837649984, -67139472140614636607631070400, -63081675744070385799857080064, -65029582876995235851471807360, -4529389163247080413249926720, 4529389163247080413249926720, 65029582876995235851471807360, 63081675744070385799857080064, 67139472140614636607631070400, 38959388871974273305837649984, 0, -36061331126517429189836964224, -68266647660479294116381328448, -52956818447210544697014604032, -55285232358389013500805550080, -110570464716778027001611100160, -4656827822356937607581892096, -2328413911178468803790946048, 4029972455705476992179846656, -57803917772279997866702585216, -45154674529068609244308854464, -67139472140614636607631070400, -4057796396544250807773990336, 0, 73113434326665661633795302720, 78616777056375167072852593088, 78616777056375167072852593088, 73113434326665661633795302720, 0, -4057796396544250807773990336, -67139472140614636607631070400, -45154674529068609244308854464, -57803917772279997866702585216, 4029972455705476992179846656, -2328413911178468803790946048, -4656827822356937607581892096, 12716772733767891591941585408, 6358386366883945795970792704, -10378015822326492233114668096, 10067761212889158260758531328, 31295323138653126871414544128, 65029582876995235851471807360, 60500193713748155438221880640, 78616777056375167072852593088, 0, 0, -78616777056375167072852593088, -60500193713748155438221880640, -65029582876995235851471807360, -31295323138653126871414544128, -10067761212889158260758531328, 10378015822326492233114668096, -6358386366883945795970792704, -12716772733767891591941585408, -33472804378420876058170921600, -16736402189210438029085460800, -16736402189210438029085460800, 25756951089011049023905939520, 0, 4529389163247080413249926720, -60500193713748155438221880640, -73113434326665661633795302720, -73113434326665661633795302720, -60500193713748155438221880640, 4529389163247080413249926720, 0, 25756951089011049023905939520, -16736402189210438029085460800, -16736402189210438029085460800, -33472804378420876058170921600, 0, 0, 16736402189210438029085460800, -21227561925763968610656012800, -31295323138653126871414544128, -63081675744070385799857080064, 4057796396544250807773990336, -4057796396544250807773990336, 63081675744070385799857080064, 31295323138653126871414544128, 21227561925763968610656012800, -16736402189210438029085460800, 0, 0, 33472804378420876058170921600, 16736402189210438029085460800, 10378015822326492233114668096, -12649243243211388622393730752, 45154674529068609244308854464, 38959388871974273305837649984, 38959388871974273305837649984, 45154674529068609244308854464, -12649243243211388622393730752, 10378015822326492233114668096, 16736402189210438029085460800, 33472804378420876058170921600, -12716772733767891591941585408, -6358386366883945795970792704, -4029972455705476992179846656, 32205316533961864926544364224, -36061331126517429189836964224, 36061331126517429189836964224, -32205316533961864926544364224, 4029972455705476992179846656, 6358386366883945795970792704, 12716772733767891591941585408, 4656827822356937607581892096, 2328413911178468803790946048, -52956818447210544697014604032, -6606715295643731986386143232, -6606715295643731986386143232, -52956818447210544697014604032, 2328413911178468803790946048, 4656827822356937607581892096, -110570464716778027001611100160, -55285232358389013500805550080, 46350103151566812710628460800, -46350103151566812710628460800, 55285232358389013500805550080, 110570464716778027001611100160, 203270671019911652422868021760, 101635335509955826211434010880, 101635335509955826211434010880, 203270671019911652422868021760, 0, 0)"
"[1, 3, 3, 2, 0, 0]","(0, 83312168597964268410942489600, 20196889357082246887501209600, -10603366912468179615938135040, 73999158505531899012816931840, 101755855753910903589459219200, 0, -101755855753910903589459219200, -73999158505531899012816931840, 10603366912468179615938135040, -20196889357082246887501209600, -83312168597964268410942489600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -884154932901168838968592765440, -159534988000727134028906407680, -292952229103552920339084975360, 21169340060947640514687974400, -29105150299838403282795617280, 102048987669682666168895519040, 118493363191245191912990334144, 160080216780430333100905496704, 252731780185588470917355759360, 168501085254022553581448547136, 247051715329942455192343296960, 181737429838129237310386185600, 181737429838129237310386185600, 247051715329942455192343296960, 168501085254022553581448547136, 252731780185588470917355759360, 160080216780430333100905496704, 118493363191245191912990334144, 102048987669682666168895519040, -29105150299838403282795617280, 21169340060947640514687974400, -292952229103552920339084975360, -159534988000727134028906407680, -884154932901168838968592765440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1246279778737943403469779933696, 2039915959712293556939703753024, 1347929944364279446628464034880, 761080842799318701488653395840, 798606662007708551032748601216, 139245604184757717924576189056, 250577742708287907729553862784, -259863795587812354419333834624, -194688152217650124754487759232, -338711629394269541491387825792, -338711629394269541491387825792, -194688152217650124754487759232, -259863795587812354419333834624, 250577742708287907729553862784, 139245604184757717924576189056, 798606662007708551032748601216, 761080842799318701488653395840, 1347929944364279446628464034880, 2039915959712293556939703753024, 1246279778737943403469779933696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2605088601536240807002610442240, -4545044442232586836561431320640, -2325136425724683216066118902720, -1113050755370290205049624433280, -1151203220907413600734394451840, 268567394547443288211627185920, 101573577339140687821855984896, 897381889331060929982169905024, 897381889331060929982169905024, 101573577339140687821855984896, 268567394547443288211627185920, -1151203220907413600734394451840, -1113050755370290205049624433280, -2325136425724683216066118902720, -4545044442232586836561431320640, -2605088601536240807002610442240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8050398880878598261589360050560, 8298513587302259025843985616960, 1583463639494894303420618892864, -371544609416435252097383684096, 66800398451772421849722604800, -445466820199244869616829887232, -445466820199244869616829887232, 66800398451772421849722604800, -371544609416435252097383684096, 1583463639494894303420618892864, 8298513587302259025843985616960, 8050398880878598261589360050560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15500547831013576081034552180352, -34058260503136254249222569903808, 7143522379159017539546506790592, 2099724642436338943317153807360, 2099724642436338943317153807360, 7143522379159017539546506790592, -34058260503136254249222569903808, -15500547831013576081034552180352, 0, 0, 0, 0, 0, 0, 82645862104449035637694885476480, 250978046378243437929009624681600, 250978046378243437929009624681600, 82645862104449035637694885476480, 0, 0)"
"[2, 2, 2, 0, 0, 0]","(0, 0, 0, -1454195569101604559061893609472, 0, 1346647507663504195669149076480, 0, -1346647507663504195669149076480, 0, 1454195569101604559061893609472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299641691415397544981484734976, 0, 0, 874531772668044916331064137216, 419506794237545107634938108928, 0, 0, -993203864161492064693057475840, -993203864161492064693057475840, 0, 0, 419506794237545107634938108928, 874531772668044916331064137216, 0, 0, 299641691415397544981484734976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1454195569101604559061893609472, 0, 0, -874531772668044916331064137216, -455024978430499808696126028288, 0, 0, 0, -6406063332286835361363342592, 0, 0, -6406063332286835361363342592, 0, 0, 0, -455024978430499808696126028288, -874531772668044916331064137216, 0, 0, -1454195569101604559061893609472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1346647507663504195669149076480, 0, 0, 993203864161492064693057475840, 0, 0, 0, 6406063332286835361363342592, 6406063332286835361363342592, 0, 0, 0, 993203864161492064693057475840, 0, 0, 1346647507663504195669149076480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1346647507663504195669149076480, 0, 0, -419506794237545107634938108928, 455024978430499808696126028288, 0, 0, 455024978430499808696126028288, -419506794237545107634938108928, 0, 0, -1346647507663504195669149076480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1454195569101604559061893609472, 0, 0, -299641691415397544981484734976, -299641691415397544981484734976, 0, 0, 1454195569101604559061893609472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
